sk_time,sk_facility,sk_capacity_type,sk_geografia,capacity_amount,sk_capacity
2,8576,1,1303,1,24564
2,8576,10,1303,3,24565
2,8576,17,1303,1,24566
2,8577,18,1303,2,24567
2,8578,10,1303,1,24568
2,8578,17,1303,1,24569
2,8579,10,1303,1,24570
2,8580,3,1303,27,24571
2,8580,4,1303,181,24572
2,8580,6,1303,10,24573
2,8580,7,1303,23,24574
2,8580,8,1303,24,24575
2,8580,9,1303,8,24576
2,8580,10,1303,15,24577
2,8580,11,1303,2,24578
2,8580,17,1303,6,24579
2,8580,18,1303,3,24580
2,8580,19,1303,1,24581
2,8580,24,1303,7,24582
2,8580,25,1303,1,24583
2,8580,26,1303,3,24584
2,8580,27,1303,3,24585
2,8580,28,1303,17,24586
2,8580,29,1303,10,24587
2,8581,1,1303,1,24588
2,8581,10,1303,1,24589
2,8582,1,1303,1,24590
2,8582,10,1303,5,24591
2,8583,1,1303,1,24592
2,8583,10,1303,11,24593
2,8583,17,1303,1,24594
2,8584,10,1303,1,24595
2,8585,1,1303,5,24596
2,8585,3,1303,4,24597
2,8585,4,1303,19,24598
2,8585,6,1303,1,24599
2,8585,7,1303,7,24600
2,8585,8,1303,6,24601
2,8585,9,1303,4,24602
2,8585,10,1303,45,24603
2,8585,11,1303,1,24604
2,8585,18,1303,3,24605
2,8586,1,1303,1,24606
2,8586,10,1303,9,24607
2,8586,20,1303,10,24608
2,8586,24,1303,73,24609
2,8586,32,1303,12,24610
2,8586,33,1303,25,24611
2,8587,10,1303,2,24612
2,8587,23,1303,16,24613
2,8588,1,1303,2,24614
2,8588,10,1303,1,24615
2,8589,1,1303,1,24616
2,8589,10,1303,1,24617
2,8590,10,1303,1,24618
2,8591,1,1303,3,24619
2,8591,10,1303,8,24620
2,8592,10,1303,3,24621
2,8593,10,1303,5,24622
2,8594,1,1303,2,24623
2,8594,4,1303,66,24624
2,8594,10,1303,10,24625
2,8594,17,1303,2,24626
2,8594,19,1303,1,24627
2,8594,28,1303,5,24628
2,8594,30,1303,34,24629
2,8594,46,1303,1,24630
2,8595,10,1303,1,24631
2,8595,17,1303,3,24632
2,8596,10,1303,1,24633
2,8597,10,1303,1,24634
2,8597,30,1303,7,24635
2,8598,1,1303,1,24636
2,8598,10,1303,21,24637
2,8599,10,1303,5,24638
2,8599,18,1303,4,24639
2,8599,25,1303,1,24640
2,8600,10,1303,1,24641
2,8601,10,1303,1,24642
2,8602,10,1303,2,24643
2,8603,10,1303,7,24644
2,8604,1,1303,1,24645
2,8604,10,1303,1,24646
2,8605,10,1303,1,24647
2,8606,10,1303,1,24648
2,8607,10,1303,3,24649
2,8608,10,1303,2,24650
2,8609,10,1303,4,24651
2,8610,10,1303,2,24652
2,8611,1,1303,2,24653
2,8611,10,1303,7,24654
2,8611,17,1303,2,24655
2,8612,10,1303,4,24656
2,8613,10,1303,6,24657
2,8614,4,1303,11,24658
2,8614,10,1303,8,24659
2,8614,17,1303,1,24660
2,8614,19,1303,4,24661
2,8614,28,1303,4,24662
2,8615,10,1303,1,24663
2,8616,10,1303,1,24664
2,8617,2,1303,6,24665
2,8617,3,1303,2,24666
2,8617,4,1303,75,24667
2,8617,6,1303,2,24668
2,8617,7,1303,13,24669
2,8617,8,1303,13,24670
2,8617,9,1303,2,24671
2,8617,10,1303,3,24672
2,8617,11,1303,1,24673
2,8617,17,1303,2,24674
2,8617,19,1303,4,24675
2,8617,26,1303,2,24676
2,8617,27,1303,5,24677
2,8617,28,1303,8,24678
2,8617,29,1303,2,24679
2,8617,47,1303,1,24680
2,8617,48,1303,1,24681
2,8618,10,1303,12,24682
2,8619,1,1303,2,24683
2,8619,10,1303,3,24684
2,8620,10,1303,15,24685
2,8621,1,1303,1,24686
2,8621,10,1303,6,24687
2,8621,23,1303,26,24688
2,8622,10,1303,10,24689
2,8623,1,1303,2,24690
2,8623,10,1303,25,24691
2,8624,1,1303,1,24692
2,8624,10,1303,2,24693
2,8625,1,1303,1,24694
2,8625,10,1303,6,24695
2,8626,10,1303,1,24696
2,8627,10,1303,1,24697
2,8627,18,1303,3,24698
2,8627,25,1303,1,24699
2,8628,1,1303,2,24700
2,8628,10,1303,25,24701
2,8629,10,1303,5,24702
2,8630,10,1303,5,24703
2,8631,1,1303,1,24704
2,8631,10,1303,1,24705
2,8632,18,1303,4,24706
2,8632,25,1303,1,24707
2,8633,1,1303,1,24708
2,8633,10,1303,2,24709
2,8634,10,1303,9,24710
2,8635,1,1303,2,24711
2,8635,10,1303,1,24712
2,8636,10,1303,1,24713
2,8637,10,1303,1,24714
2,8638,1,1303,2,24715
2,8638,10,1303,1,24716
2,8639,10,1303,2,24717
2,8640,10,1303,1,24718
2,8641,1,1303,4,24719
2,8641,10,1303,48,24720
2,8642,1,1303,1,24721
2,8642,3,1303,4,24722
2,8642,4,1303,80,24723
2,8642,10,1303,6,24724
2,8642,16,1303,3,24725
2,8642,17,1303,4,24726
2,8642,19,1303,4,24727
2,8642,44,1303,10,24728
2,8643,1,1303,1,24729
2,8643,10,1303,3,24730
2,8643,23,1303,26,24731
2,8644,10,1303,5,24732
2,8645,10,1303,1,24733
2,8646,1,1303,1,24734
2,8646,10,1303,25,24735
2,8647,1,1303,2,24736
2,8647,10,1303,1,24737
2,8648,10,1303,3,24738
2,8649,10,1303,4,24739
2,8650,1,1303,1,24740
2,8650,10,1303,12,24741
2,8651,1,1303,1,24742
2,8651,10,1303,1,24743
2,8651,17,1303,1,24744
2,8652,10,1303,1,24745
2,8653,10,1303,1,24746
2,8654,12,1303,1,24747
2,8654,18,1303,1,24748
2,8655,10,1303,6,24749
2,8656,1,1303,1,24750
2,8656,10,1303,1,24751
2,8657,4,1303,1,24752
2,8657,10,1303,1,24753
2,8658,1,1303,1,24754
2,8658,10,1303,2,24755
2,8659,1,1303,1,24756
2,8659,10,1303,1,24757
2,8660,25,1303,2,24758
2,8661,10,1303,1,24759
2,8662,10,1303,1,24760
2,8663,1,1303,1,24761
2,8663,10,1303,1,24762
2,8664,10,1303,2,24763
2,8665,10,1303,1,24764
2,8666,10,1303,2,24765
2,8667,1,1303,1,24766
2,8667,10,1303,8,24767
2,8668,10,1303,1,24768
2,8669,10,1303,5,24769
2,8670,10,1303,1,24770
2,8671,10,1303,3,24771
2,8672,1,1303,1,24772
2,8672,10,1303,11,24773
2,8673,1,1303,1,24774
2,8674,1,1303,1,24775
2,8674,3,1303,8,24776
2,8674,4,1303,56,24777
2,8674,6,1303,4,24778
2,8674,9,1303,4,24779
2,8674,10,1303,12,24780
2,8674,11,1303,1,24781
2,8674,14,1303,5,24782
2,8674,15,1303,3,24783
2,8674,16,1303,4,24784
2,8674,17,1303,4,24785
2,8674,23,1303,2,24786
2,8674,25,1303,1,24787
2,8674,35,1303,18,24788
2,8674,40,1303,27,24789
2,8674,42,1303,2,24790
2,8674,43,1303,10,24791
2,8674,44,1303,24,24792
2,8674,45,1303,1,24793
2,8674,47,1303,2,24794
2,8674,48,1303,5,24795
2,8674,55,1303,1,24796
2,8675,1,1303,1,24797
2,8675,10,1303,1,24798
2,8675,17,1303,1,24799
2,8676,1,1303,1,24800
2,8676,10,1303,9,24801
2,8677,10,1303,4,24802
2,8677,30,1303,7,24803
2,8678,1,1303,2,24804
2,8678,10,1303,1,24805
2,8679,1,1303,1,24806
2,8679,10,1303,5,24807
2,8680,10,1303,1,24808
2,8681,10,1303,1,24809
2,8682,10,1303,1,24810
2,8683,10,1303,5,24811
2,8684,1,1303,2,24812
2,8684,10,1303,2,24813
2,8685,10,1303,7,24814
2,8686,10,1303,2,24815
2,8687,1,1303,1,24816
2,8687,10,1303,8,24817
2,8688,10,1303,1,24818
2,8689,10,1303,1,24819
2,8690,1,1303,1,24820
2,8690,10,1303,1,24821
2,8691,4,1303,2,24822
2,8691,40,1303,2,24823
2,8692,10,1303,2,24824
2,8693,1,1303,1,24825
2,8693,10,1303,3,24826
2,8693,30,1303,12,24827
2,8694,10,1303,2,24828
2,8695,10,1303,1,24829
2,8695,22,1303,1,24830
2,8695,34,1303,1,24831
2,8695,54,1303,1,24832
2,8695,58,1303,1,24833
2,8696,7,2012,2,24834
2,8696,8,2012,1,24835
2,8696,9,2012,1,24836
2,8696,10,2012,1,24837
2,8696,18,2012,2,24838
2,8697,10,2013,5,24839
2,8698,10,2013,7,24840
2,8699,1,2013,1,24841
2,8699,10,2013,4,24842
2,8700,3,2013,7,24843
2,8700,4,2013,24,24844
2,8700,5,2013,13,24845
2,8700,6,2013,4,24846
2,8700,7,2013,9,24847
2,8700,8,2013,8,24848
2,8700,9,2013,5,24849
2,8700,10,2013,29,24850
2,8700,11,2013,1,24851
2,8700,12,2013,1,24852
2,8700,18,2013,3,24853
2,8700,25,2013,1,24854
2,8701,1,2013,1,24855
2,8701,10,2013,4,24856
2,8702,10,2014,4,24857
2,8703,1,2014,2,24858
2,8703,3,2014,3,24859
2,8703,4,2014,9,24860
2,8703,6,2014,3,24861
2,8703,7,2014,4,24862
2,8703,8,2014,4,24863
2,8703,9,2014,2,24864
2,8703,10,2014,14,24865
2,8703,11,2014,1,24866
2,8703,18,2014,2,24867
2,8704,6,2015,1,24868
2,8704,7,2015,1,24869
2,8704,8,2015,1,24870
2,8704,9,2015,1,24871
2,8704,10,2015,3,24872
2,8704,18,2015,2,24873
2,8705,18,2016,1,24874
2,8705,20,2016,4,24875
2,8705,24,2016,74,24876
2,8705,33,2016,32,24877
2,8705,40,2016,8,24878
2,8706,4,2017,6,24879
2,8706,6,2017,1,24880
2,8706,7,2017,1,24881
2,8706,8,2017,1,24882
2,8706,9,2017,1,24883
2,8706,10,2017,1,24884
2,8706,12,2017,1,24885
2,8706,18,2017,2,24886
2,8707,3,2016,1,24887
2,8707,4,2016,2,24888
2,8707,5,2016,1,24889
2,8707,6,2016,1,24890
2,8707,7,2016,2,24891
2,8707,8,2016,2,24892
2,8707,9,2016,1,24893
2,8707,10,2016,8,24894
2,8707,12,2016,1,24895
2,8707,18,2016,2,24896
2,8708,10,2018,4,24897
2,8709,10,2018,1,24898
2,8710,1,2018,1,24899
2,8710,2,2018,2,24900
2,8710,3,2018,3,24901
2,8710,4,2018,4,24902
2,8710,6,2018,2,24903
2,8710,7,2018,1,24904
2,8710,8,2018,2,24905
2,8710,9,2018,2,24906
2,8710,10,2018,11,24907
2,8710,11,2018,1,24908
2,8710,12,2018,1,24909
2,8710,18,2018,3,24910
2,8711,10,2018,3,24911
2,8712,10,2018,4,24912
2,8713,10,2018,5,24913
2,8714,10,2019,4,24914
2,8715,2,2019,2,24915
2,8715,3,2019,5,24916
2,8715,4,2019,8,24917
2,8715,6,2019,4,24918
2,8715,7,2019,4,24919
2,8715,8,2019,4,24920
2,8715,9,2019,2,24921
2,8715,10,2019,2,24922
2,8715,11,2019,1,24923
2,8715,12,2019,1,24924
2,8715,18,2019,2,24925
2,8716,2,2020,1,24926
2,8716,3,2020,1,24927
2,8716,4,2020,4,24928
2,8716,6,2020,1,24929
2,8716,7,2020,2,24930
2,8716,8,2020,1,24931
2,8716,9,2020,1,24932
2,8716,10,2020,1,24933
2,8716,11,2020,1,24934
2,8716,18,2020,2,24935
2,8717,10,2021,5,24936
2,8718,1,2021,1,24937
2,8718,3,2021,3,24938
2,8718,4,2021,10,24939
2,8718,11,2021,1,24940
2,8718,18,2021,4,24941
2,8718,35,2021,2,24942
2,8719,24,2022,30,24943
2,8720,6,2022,1,24944
2,8720,7,2022,1,24945
2,8720,8,2022,1,24946
2,8720,9,2022,1,24947
2,8720,10,2022,1,24948
2,8720,18,2022,3,24949
2,8721,1,2023,1,24950
2,8721,2,2023,2,24951
2,8721,3,2023,1,24952
2,8721,4,2023,4,24953
2,8721,6,2023,1,24954
2,8721,7,2023,2,24955
2,8721,8,2023,2,24956
2,8721,9,2023,1,24957
2,8721,10,2023,9,24958
2,8721,11,2023,1,24959
2,8721,12,2023,1,24960
2,8721,18,2023,3,24961
2,8722,2,2024,1,24962
2,8722,3,2024,1,24963
2,8722,4,2024,4,24964
2,8722,6,2024,2,24965
2,8722,7,2024,2,24966
2,8722,8,2024,2,24967
2,8722,9,2024,1,24968
2,8722,10,2024,4,24969
2,8722,11,2024,1,24970
2,8722,18,2024,2,24971
2,8723,1,2025,1,24972
2,8723,2,2025,2,24973
2,8723,3,2025,5,24974
2,8723,4,2025,8,24975
2,8723,7,2025,3,24976
2,8723,8,2025,3,24977
2,8723,9,2025,3,24978
2,8723,10,2025,16,24979
2,8723,11,2025,1,24980
2,8723,12,2025,1,24981
2,8723,18,2025,3,24982
2,8724,1,2026,1,24983
2,8724,10,2026,19,24984
2,8725,1,2026,1,24985
2,8725,10,2026,30,24986
2,8726,10,2026,1,24987
2,8727,10,2026,2,24988
2,8728,1,2026,1,24989
2,8728,10,2026,9,24990
2,8729,10,2026,2,24991
2,8730,10,2026,1,24992
2,8731,10,2026,7,24993
2,8732,10,2026,1,24994
2,8733,10,2026,2,24995
2,8734,1,2026,1,24996
2,8734,10,2026,19,24997
2,8735,1,2026,2,24998
2,8735,2,2026,14,24999
2,8735,3,2026,5,25000
2,8735,4,2026,50,25001
2,8735,6,2026,5,25002
2,8735,7,2026,7,25003
2,8735,8,2026,7,25004
2,8735,9,2026,4,25005
2,8735,10,2026,54,25006
2,8735,11,2026,1,25007
2,8735,12,2026,1,25008
2,8735,17,2026,2,25009
2,8735,18,2026,3,25010
2,8736,1,2027,1,25011
2,8736,2,2027,2,25012
2,8736,3,2027,2,25013
2,8736,4,2027,4,25014
2,8736,6,2027,1,25015
2,8736,7,2027,1,25016
2,8736,8,2027,1,25017
2,8736,9,2027,1,25018
2,8736,10,2027,5,25019
2,8736,11,2027,1,25020
2,8736,12,2027,1,25021
2,8736,18,2027,2,25022
2,8737,19,2026,6,25023
2,8737,28,2026,4,25024
2,8738,10,2026,3,25025
2,8739,10,2026,4,25026
2,8740,10,2026,3,25027
2,8741,1,2026,1,25028
2,8741,10,2026,3,25029
2,8741,23,2026,9,25030
2,8742,1,2026,1,25031
2,8742,10,2026,3,25032
2,8743,18,2026,3,25033
2,8744,10,2026,4,25034
2,8745,1,2028,1,25035
2,8745,2,2028,2,25036
2,8745,3,2028,2,25037
2,8745,4,2028,3,25038
2,8745,6,2028,1,25039
2,8745,7,2028,2,25040
2,8745,8,2028,3,25041
2,8745,9,2028,1,25042
2,8745,10,2028,3,25043
2,8745,11,2028,1,25044
2,8745,12,2028,1,25045
2,8745,18,2028,2,25046
2,8746,10,2029,8,25047
2,8747,10,2029,5,25048
2,8748,1,2029,1,25049
2,8748,10,2029,5,25050
2,8749,2,2029,5,25051
2,8749,3,2029,4,25052
2,8749,4,2029,26,25053
2,8749,10,2029,17,25054
2,8749,11,2029,1,25055
2,8749,12,2029,1,25056
2,8749,17,2029,1,25057
2,8749,18,2029,4,25058
2,8750,1,2030,1,25059
2,8750,2,2030,1,25060
2,8750,3,2030,5,25061
2,8750,4,2030,6,25062
2,8750,6,2030,4,25063
2,8750,7,2030,1,25064
2,8750,8,2030,2,25065
2,8750,9,2030,2,25066
2,8750,10,2030,9,25067
2,8750,11,2030,2,25068
2,8750,18,2030,3,25069
2,8751,10,2029,3,25070
2,8752,10,2029,3,25071
2,8753,10,2031,5,25072
2,8754,1,2031,2,25073
2,8754,3,2031,2,25074
2,8754,4,2031,8,25075
2,8754,6,2031,2,25076
2,8754,7,2031,3,25077
2,8754,8,2031,3,25078
2,8754,9,2031,1,25079
2,8754,10,2031,5,25080
2,8754,11,2031,1,25081
2,8754,12,2031,1,25082
2,8754,18,2031,2,25083
2,8755,1,1304,1,25084
2,8755,10,1304,8,25085
2,8755,17,1304,2,25086
2,8756,10,1304,2,25087
2,8756,18,1304,1,25088
2,8757,10,1304,4,25089
2,8758,1,1304,2,25090
2,8758,10,1304,7,25091
2,8759,10,1304,9,25092
2,8759,22,1304,10,25093
2,8759,24,1304,107,25094
2,8759,34,1304,40,25095
2,8760,1,1304,5,25096
2,8760,10,1304,71,25097
2,8761,1,1304,3,25098
2,8761,2,1304,14,25099
2,8761,3,1304,20,25100
2,8761,4,1304,105,25101
2,8761,6,1304,12,25102
2,8761,7,1304,15,25103
2,8761,8,1304,15,25104
2,8761,9,1304,11,25105
2,8761,10,1304,80,25106
2,8761,11,1304,2,25107
2,8761,13,1304,5,25108
2,8761,14,1304,12,25109
2,8761,16,1304,6,25110
2,8761,23,1304,4,25111
2,8761,30,1304,10,25112
2,8761,42,1304,6,25113
2,8761,43,1304,4,25114
2,8761,44,1304,19,25115
2,8761,45,1304,6,25116
2,8761,50,1304,5,25117
2,8762,10,1304,6,25118
2,8762,17,1304,4,25119
2,8763,10,1304,1,25120
2,8764,10,1304,7,25121
2,8765,10,1304,3,25122
2,8766,1,1304,2,25123
2,8766,10,1304,2,25124
2,8766,17,1304,3,25125
2,8767,10,1304,1,25126
2,8767,18,1304,4,25127
2,8768,1,1304,2,25128
2,8768,10,1304,7,25129
2,8768,17,1304,2,25130
2,8769,1,1304,6,25131
2,8769,2,1304,2,25132
2,8769,3,1304,8,25133
2,8769,4,1304,49,25134
2,8769,6,1304,15,25135
2,8769,7,1304,17,25136
2,8769,8,1304,17,25137
2,8769,9,1304,11,25138
2,8769,10,1304,165,25139
2,8769,11,1304,1,25140
2,8769,12,1304,3,25141
2,8769,18,1304,4,25142
2,8770,1,1304,1,25143
2,8770,10,1304,1,25144
2,8770,17,1304,2,25145
2,8771,1,1304,1,25146
2,8771,10,1304,3,25147
2,8771,23,1304,46,25148
2,8772,10,1304,4,25149
2,8773,3,1304,2,25150
2,8773,4,1304,64,25151
2,8773,10,1304,16,25152
2,8773,17,1304,3,25153
2,8773,19,1304,4,25154
2,8773,28,1304,11,25155
2,8773,30,1304,19,25156
2,8773,46,1304,2,25157
2,8774,10,1304,1,25158
2,8774,17,1304,1,25159
2,8775,10,1304,1,25160
2,8776,9,1304,3,25161
2,8776,10,1304,14,25162
2,8776,24,1304,115,25163
2,8777,10,1304,5,25164
2,8777,17,1304,1,25165
2,8778,1,1304,6,25166
2,8778,2,1304,32,25167
2,8778,3,1304,28,25168
2,8778,4,1304,188,25169
2,8778,6,1304,8,25170
2,8778,7,1304,28,25171
2,8778,8,1304,32,25172
2,8778,9,1304,4,25173
2,8778,10,1304,22,25174
2,8778,11,1304,1,25175
2,8778,15,1304,4,25176
2,8778,17,1304,7,25177
2,8778,18,1304,1,25178
2,8778,19,1304,11,25179
2,8778,25,1304,1,25180
2,8778,26,1304,9,25181
2,8778,27,1304,13,25182
2,8778,28,1304,26,25183
2,8778,29,1304,11,25184
2,8778,38,1304,2,25185
2,8778,47,1304,3,25186
2,8778,48,1304,5,25187
2,8779,1,1304,1,25188
2,8779,10,1304,12,25189
2,8780,1,1304,2,25190
2,8780,4,1304,38,25191
2,8780,10,1304,22,25192
2,8780,17,1304,3,25193
2,8780,19,1304,1,25194
2,8780,28,1304,6,25195
2,8780,30,1304,11,25196
2,8781,1,1304,1,25197
2,8781,10,1304,25,25198
2,8782,10,1304,1,25199
2,8783,1,1304,3,25200
2,8784,1,1304,1,25201
2,8784,10,1304,6,25202
2,8784,17,1304,2,25203
2,8785,10,1304,2,25204
2,8786,10,1304,1,25205
2,8787,1,1304,1,25206
2,8787,10,1304,2,25207
2,8788,10,1304,1,25208
2,8789,10,1304,1,25209
2,8790,1,1304,2,25210
2,8790,10,1304,4,25211
2,8791,1,1304,1,25212
2,8791,10,1304,1,25213
2,8792,10,1304,5,25214
2,8793,10,1304,5,25215
2,8794,10,1304,1,25216
2,8795,19,1304,1,25217
2,8795,28,1304,9,25218
2,8796,10,1304,1,25219
2,8797,10,1304,1,25220
2,8798,1,1304,1,25221
2,8798,10,1304,2,25222
2,8799,17,1304,1,25223
2,8800,10,1304,1,25224
2,8801,10,1304,4,25225
2,8802,10,1304,9,25226
2,8803,10,1304,4,25227
2,8804,10,1304,3,25228
2,8805,1,1304,1,25229
2,8805,10,1304,3,25230
2,8806,1,1304,1,25231
2,8806,10,1304,2,25232
2,8806,17,1304,1,25233
2,8807,1,1304,8,25234
2,8807,2,1304,9,25235
2,8807,3,1304,10,25236
2,8807,4,1304,232,25237
2,8807,6,1304,3,25238
2,8807,7,1304,27,25239
2,8807,8,1304,24,25240
2,8807,9,1304,5,25241
2,8807,10,1304,34,25242
2,8807,11,1304,1,25243
2,8807,13,1304,6,25244
2,8807,17,1304,8,25245
2,8807,18,1304,2,25246
2,8807,19,1304,6,25247
2,8807,25,1304,2,25248
2,8807,26,1304,2,25249
2,8807,27,1304,7,25250
2,8807,28,1304,8,25251
2,8807,29,1304,5,25252
2,8807,30,1304,15,25253
2,8807,38,1304,2,25254
2,8807,40,1304,50,25255
2,8807,44,1304,23,25256
2,8807,46,1304,1,25257
2,8807,50,1304,2,25258
2,8808,1,1304,1,25259
2,8808,10,1304,1,25260
2,8809,1,1304,1,25261
2,8809,10,1304,1,25262
2,8810,1,1304,1,25263
2,8810,10,1304,2,25264
2,8811,10,1304,5,25265
2,8812,10,1304,3,25266
2,8813,10,1304,4,25267
2,8814,10,1304,1,25268
2,8815,10,1304,1,25269
2,8816,10,1304,3,25270
2,8817,1,1304,14,25271
2,8817,10,1304,3,25272
2,8818,1,1304,1,25273
2,8818,10,1304,5,25274
2,8819,1,1304,2,25275
2,8819,10,1304,4,25276
2,8820,1,1304,1,25277
2,8820,10,1304,3,25278
2,8820,23,1304,21,25279
2,8821,10,1304,3,25280
2,8822,1,1304,2,25281
2,8822,10,1304,4,25282
2,8823,10,1304,13,25283
2,8824,10,1304,4,25284
2,8825,10,1304,5,25285
2,8826,1,1304,1,25286
2,8826,10,1304,11,25287
2,8827,10,1304,2,25288
2,8828,10,1304,3,25289
2,8829,1,1304,1,25290
2,8829,4,1304,54,25291
2,8829,7,1304,6,25292
2,8829,8,1304,6,25293
2,8829,9,1304,2,25294
2,8829,10,1304,3,25295
2,8829,17,1304,2,25296
2,8829,18,1304,1,25297
2,8829,30,1304,5,25298
2,8830,10,1304,5,25299
2,8831,10,1304,2,25300
2,8832,18,1304,1,25301
2,8833,1,1304,1,25302
2,8833,10,1304,29,25303
2,8834,1,1304,3,25304
2,8835,1,1304,1,25305
2,8835,10,1304,2,25306
2,8836,10,1304,1,25307
2,8837,1,1304,3,25308
2,8837,10,1304,1,25309
2,8838,18,1304,7,25310
2,8838,25,1304,2,25311
2,8839,10,1304,1,25312
2,8840,1,1304,1,25313
2,8840,10,1304,4,25314
2,8841,10,1304,1,25315
2,8842,10,1304,1,25316
2,8843,10,1304,8,25317
2,8844,10,1304,6,25318
2,8845,1,1304,1,25319
2,8845,10,1304,2,25320
2,8845,17,1304,1,25321
2,8846,10,1304,1,25322
2,8847,25,1304,2,25323
2,8848,10,1304,2,25324
2,8849,10,1304,1,25325
2,8850,18,1304,4,25326
2,8851,10,1304,2,25327
2,8852,18,1304,3,25328
2,8853,1,1304,2,25329
2,8853,10,1304,1,25330
2,8854,10,1304,5,25331
2,8855,10,1304,2,25332
2,8856,10,1304,2,25333
2,8857,10,1304,4,25334
2,8858,10,1304,2,25335
2,8859,10,1304,2,25336
2,8860,10,1304,4,25337
2,8861,10,1304,2,25338
2,8862,1,1304,1,25339
2,8862,10,1304,5,25340
2,8862,17,1304,2,25341
2,8863,1,1304,1,25342
2,8863,10,1304,1,25343
2,8863,12,1304,1,25344
2,8864,1,1304,1,25345
2,8864,10,1304,3,25346
2,8864,23,1304,39,25347
2,8865,1,1304,3,25348
2,8865,10,1304,3,25349
2,8866,1,1304,1,25350
2,8866,10,1304,3,25351
2,8867,20,1304,35,25352
2,8868,10,1304,4,25353
2,8869,10,1304,5,25354
2,8870,10,1304,1,25355
2,8871,10,1304,3,25356
2,8872,10,1304,8,25357
2,8873,18,1304,8,25358
2,8874,17,1304,1,25359
2,8875,10,1304,2,25360
2,8876,1,1304,3,25361
2,8876,10,1304,6,25362
2,8876,17,1304,1,25363
2,8877,10,1304,2,25364
2,8878,10,1304,1,25365
2,8879,10,1304,1,25366
2,8880,10,1304,1,25367
2,8881,10,1304,1,25368
2,8882,10,1304,2,25369
2,8883,10,1304,2,25370
2,8884,18,1304,1,25371
2,8884,25,1304,1,25372
2,8885,1,1304,1,25373
2,8885,10,1304,5,25374
2,8886,1,1304,2,25375
2,8886,10,1304,42,25376
2,8887,10,1304,1,25377
2,8888,18,1304,1,25378
2,8888,25,1304,4,25379
2,8889,10,1304,55,25380
2,8890,1,1304,1,25381
2,8890,10,1304,3,25382
2,8891,10,1304,1,25383
2,8892,10,1304,3,25384
2,8893,18,1304,2,25385
2,8893,25,1304,1,25386
2,8894,1,1304,1,25387
2,8894,10,1304,2,25388
2,8895,10,1304,1,25389
2,8896,10,1304,4,25390
2,8897,10,1304,1,25391
2,8898,10,1304,3,25392
2,8899,10,1304,2,25393
2,8900,10,1304,1,25394
2,8901,10,1304,2,25395
2,8902,1,1304,1,25396
2,8902,10,1304,5,25397
2,8903,10,1304,1,25398
2,8904,10,1304,1,25399
2,8904,18,1304,1,25400
2,8904,25,1304,1,25401
2,8905,1,1304,1,25402
2,8905,10,1304,1,25403
2,8906,10,1304,2,25404
2,8907,1,1304,3,25405
2,8907,10,1304,2,25406
2,8908,10,1304,1,25407
2,8909,10,1304,1,25408
2,8910,18,1304,3,25409
2,8911,10,1304,2,25410
2,8912,10,1304,3,25411
2,8913,10,1304,4,25412
2,8914,1,1304,2,25413
2,8914,10,1304,1,25414
2,8915,10,1304,2,25415
2,8916,18,1304,2,25416
2,8917,10,1304,1,25417
2,8918,1,1304,1,25418
2,8918,10,1304,3,25419
2,8919,10,1304,2,25420
2,8920,10,1304,2,25421
2,8921,10,1304,3,25422
2,8922,1,1304,2,25423
2,8922,10,1304,1,25424
2,8923,10,1304,4,25425
2,8924,1,1304,1,25426
2,8924,10,1304,2,25427
2,8925,1,1304,1,25428
2,8925,10,1304,9,25429
2,8925,30,1304,18,25430
2,8926,1,1304,2,25431
2,8926,10,1304,1,25432
2,8927,10,1304,4,25433
2,8928,10,1304,2,25434
2,8929,10,1304,4,25435
2,8930,18,1304,3,25436
2,8931,1,1304,1,25437
2,8931,10,1304,1,25438
2,8932,10,1304,1,25439
2,8933,10,1304,2,25440
2,8934,25,1304,1,25441
2,8935,10,1304,1,25442
2,8936,1,2032,3,25443
2,8936,2,2032,2,25444
2,8936,3,2032,4,25445
2,8936,4,2032,8,25446
2,8936,6,2032,2,25447
2,8936,7,2032,2,25448
2,8936,8,2032,2,25449
2,8936,9,2032,2,25450
2,8936,10,2032,10,25451
2,8936,11,2032,1,25452
2,8936,18,2032,3,25453
2,8937,10,2033,1,25454
2,8938,1,2033,2,25455
2,8938,2,2033,6,25456
2,8938,3,2033,4,25457
2,8938,4,2033,5,25458
2,8938,6,2033,3,25459
2,8938,7,2033,6,25460
2,8938,8,2033,4,25461
2,8938,9,2033,4,25462
2,8938,10,2033,13,25463
2,8938,11,2033,2,25464
2,8938,12,2033,1,25465
2,8938,18,2033,5,25466
2,8939,1,2033,1,25467
2,8940,10,2034,7,25468
2,8941,10,2034,6,25469
2,8942,1,2034,1,25470
2,8942,10,2034,10,25471
2,8943,10,2034,1,25472
2,8944,1,2034,3,25473
2,8944,2,2034,3,25474
2,8944,3,2034,2,25475
2,8944,4,2034,13,25476
2,8944,6,2034,3,25477
2,8944,7,2034,5,25478
2,8944,8,2034,4,25479
2,8944,9,2034,3,25480
2,8944,10,2034,27,25481
2,8944,11,2034,1,25482
2,8944,12,2034,1,25483
2,8944,18,2034,3,25484
2,8945,1,2034,2,25485
2,8945,6,2034,2,25486
2,8945,7,2034,2,25487
2,8945,8,2034,2,25488
2,8945,9,2034,1,25489
2,8945,10,2034,9,25490
2,8946,1,2035,2,25491
2,8946,2,2035,2,25492
2,8946,3,2035,2,25493
